0	Halftime16	Halftime24	Halftime32	Halftime40	Halftime16v3	Halftime24v3	Halftime32v3	Halftime40v3	clhash	clhash128	umash	umash128
620	13.478261	9.8412698	9.8412698	8.4931507
626	13.319149	9.78125	10.096774	8.6944444
632	12.897959	9.875	10.193548	8.5405405
638	13.020408	9.8153846	10.290323	8.739726
644	14.311111	9.9076923	10.222222	8.4736842
650	14.130435	10	10.31746	8.5526316
656	14.26087	10.092308	10.412698	8.5194805
662	14.391304	10.184615	10.34375	8.7105263
668	14.212766	10.276923	10.4375	8.7894737
674	14.041667	10.369231	10.53125	8.8684211
680	14.468085	10.461538	10.30303	8.9473684
686	14.291667	10.553846	10.393939	9.0263158
692	14.122449	10.646154	10.646154	9.1052632
698	13.96	10.575758	10.738462	9.1842105
704	15.304348	10.666667	10.507463	8.9113924
711	15.12766	10.61194	10.61194	8.8875
718	15.276596	10.716418	10.878788	8.975
725	15.425532	10.820896	10.984848	9.1772152
732	15.25	10.925373	11.090909	9.2658228
739	15.395833	11.19697	10.867647	9.3544304
746	15.22449	11.134328	11.134328	9.443038
753	15.06	11.238806	11.409091	9.5316456
760	14.901961	11.343284	11.343284	9.6202532
767	14.471698	11.447761	11.447761	9.7088608
774	16.468085	11.382353	11.382353	9.3253012
781	16.270833	11.485294	11.318841	9.4096386
788	16.416667	11.588235	11.42029	9.6097561
795	16.22449	11.691176	11.521739	9.695122
802	16.367347	11.794118	11.623188	9.7804878
810	16.2	11.73913	11.73913	10
818	15.730769	12.029412	12.208955	9.9756098
826	15.296296	12.147059	11.971014	10.073171
834	17.375	11.914286	11.914286	9.9285714
842	17.541667	12.028571	11.859155	9.9058824
850	17.346939	12.142857	11.971831	10
858	17.510204	12.257143	12.084507	10.094118
866	17.32	12.371429	12.027778	10.309524
874	16.807692	12.485714	12.309859	10.404762
882	16.333333	12.6	12.6	10.5
890	16.181818	12.714286	12.535211	10.595238
898	18.326531	12.472222	12.30137	10.321839
906	18.489796	12.583333	12.410959	10.295455
915	18.3	12.708333	12.364865	10.517241
924	18.48	12.833333	12.657534	10.62069
933	17.942308	12.958333	12.44	10.602273
942	17.444444	13.083333	12.56	10.827586
951	16.982143	13.208333	12.851351	10.806818
960	18.823529	13.150685	12.631579	12.8
969	18.634615	13.094595	12.75	12.92
978	18.807692	13.216216	13.04	13.04
987	18.980769	13.520548	13.16	13.337838
996	18.792453	13.459459	12.935065	13.28
1005	18.272727	13.581081	13.051948	13.581081
1015	17.807018	13.716216	13.355263	13.533333
1025	19.711538	13.666667	13.141026	13.486842
1035	19.528302	13.8	13.269231	13.441558
1045	19.351852	13.933333	13.397436	13.75
1055	19.537037	13.881579	13.525641	13.701299
1065	19.363636	14.013158	13.653846	13.831169
1075	18.859649	14.333333	13.782051	14.333333
1085	18.389831	14.276316	13.910256	14.466667
1095	20.277778	14.220779	13.6875	13.6875
1105	20.462963	14.350649	13.8125	13.987342
1116	20.290909	14.493506	14.126582	14.126582
1127	20.125	14.448718	14.0875	14.265823
1138	19.288136	14.779221	14.049383	14.589744
1149	18.836066	14.730769	14.012195	14.730769
1160	20.714286	14.683544	13.975904	14.320988
1171	20.910714	14.822785	14.108434	14.6375
1182	20.736842	14.775	14.240964	14.592593
1193	20.568966	15.101266	14.54878	14.728395
